gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model,best_gwas_p,largest_weight
ENSG00000132122.11,SPATA6,-0.5710614476926894,NA,0.5679579905307981,0.03662103901781581,NA,NA,NA,2,2.0,2,0.45890337066715947,0.275197556141403
ENSG00000102575.10,ACP5,-0.5710085255452053,NA,0.5679938637160523,0.14344050862929542,NA,NA,NA,2,2.0,2,0.4102820761474535,0.42644952951138504
ENSG00000168101.14,NUDT16L1,0.5709856152534485,NA,0.568009393753546,0.0001896966694246852,NA,NA,NA,1,1.0,1,0.568009393753546,0.0518712531280299
ENSG00000160298.17,C21orf58,0.5709637999534607,NA,0.5680241817255351,0.005768461831061411,NA,NA,NA,1,1.0,1,0.5680241817255351,0.112046247586555
ENSG00000071564.14,TCF3,-0.5709109902381896,NA,0.5680599806935951,0.0008244193699800591,NA,NA,NA,1,1.0,1,0.5680599806935949,0.0949969855807129
ENSG00000168884.14,TNIP2,0.5708150267601014,NA,0.5681250357571153,0.007647715944925328,NA,NA,NA,1,1.0,1,0.5681250357571153,0.37010276306434003
ENSG00000110931.18,CAMKK2,0.5705296397209169,NA,0.5683185249151955,2.7429850613159744e-05,NA,NA,NA,1,1.0,1,0.5683185249151956,0.0159081207683295
ENSG00000189120.4,SP6,-0.5704817175865173,NA,0.5683510186656231,0.0005522432130068704,NA,NA,NA,1,1.0,1,0.5683510186656231,0.0403708096183331
ENSG00000106853.18,PTGR1,0.5702567476320874,NA,0.568503572107409,0.1384400992328255,NA,NA,NA,2,3.0,3,0.13357432572631642,0.504408203674471
ENSG00000277462.1,ZNF670,-0.5700184981343865,NA,0.5686651518245538,0.04860226104499671,NA,NA,NA,2,2.0,2,0.5687317143324507,0.337753905690721
ENSG00000248100.2,RP11-709A23.1,0.5699986219406128,NA,0.5686786327599018,0.0525749728191986,NA,NA,NA,1,1.0,1,0.5686786327599018,0.911795679266366
ENSG00000113761.11,ZNF346,0.5699670314788818,NA,0.5687000591569119,3.0520097720249134e-06,NA,NA,NA,1,1.0,1,0.5687000591569119,0.00657945387948702
ENSG00000100784.10,RPS6KA5,0.569957971572876,NA,0.5687062041570541,0.0014446328757670582,NA,NA,NA,1,1.0,1,0.5687062041570541,0.0735687607011259
ENSG00000184381.18,PLA2G6,-0.5698010325431823,NA,0.5688126551487376,0.01377922389106513,NA,NA,NA,1,1.0,1,0.5688126551487376,0.167529473342457
ENSG00000171298.12,GAA,0.5695212563050608,NA,0.5690024496414584,0.1688062876607247,NA,NA,NA,2,2.0,2,0.6345791172792805,0.5495862228252589
ENSG00000173540.12,GMPPB,-0.5694907307624817,NA,0.5690231593769589,0.0005915857214442281,NA,NA,NA,1,2.0,2,0.5690231593769589,0.0967201236579298
ENSG00000203814.6,HIST2H2BF,-0.5694702267646791,NA,0.5690370703022196,0.0008448257302400925,NA,NA,NA,1,1.0,1,0.5690370703022197,0.0999286062656473
ENSG00000061455.10,PRDM6,0.5693870279481434,NA,0.5690935181571115,0.015955283695722026,NA,NA,NA,2,2.0,2,0.5289450581402917,0.463748846343989
ENSG00000117115.12,PADI2,0.5691802585281828,NA,0.5692338164714147,0.0020703898168573497,NA,NA,NA,2,2.0,2,0.6508604290373228,0.263855308991831
ENSG00000259869.1,AL022344.7,0.5691227316856383,NA,0.5692728528345887,0.05314600806394411,NA,NA,NA,1,1.0,1,0.5692728528345887,0.5701168370206999
ENSG00000134851.12,TMEM165,-0.5690815448760986,NA,0.5693008020205317,6.11158438000814e-05,NA,NA,NA,1,1.0,1,0.5693008020205317,0.0190210307704028
ENSG00000173085.13,COQ2,-0.5690470257494931,NA,0.5693242270510679,0.002821758178827071,NA,NA,NA,2,2.0,2,0.181795505740179,0.176718738707128
ENSG00000261327.4,RP11-863P13.3,0.5689355731010436,NA,0.5693998630934536,0.010904687943353912,NA,NA,NA,1,1.0,1,0.5693998630934536,0.211103059607121
ENSG00000160271.14,RALGDS,0.5687557458877563,NA,0.5695219108503327,0.002195546088581843,NA,NA,NA,1,1.0,1,0.5695219108503327,0.11226840097584101
ENSG00000171227.6,TMEM37,-0.5687142430987314,NA,0.569550080341836,0.00122376539789116,NA,NA,NA,2,2.0,2,0.46762284078163807,0.0694580466728327
ENSG00000171574.17,ZNF584,-0.5686869891282326,NA,0.5695685789902151,0.05381173794489028,NA,NA,NA,2,2.0,2,0.035519748045133345,0.421357732700655
ENSG00000131370.15,SH3BP5,0.5686716437339783,NA,0.5695789948116847,0.0033907555691386265,NA,NA,NA,1,1.0,1,0.5695789948116847,0.0790781116444094
ENSG00000160218.12,TRAPPC10,-0.5686203241348267,NA,0.5696138291017627,0.006324548621445581,NA,NA,NA,1,1.0,1,0.5696138291017627,0.147681252677919
ENSG00000115419.12,GLS,-0.568598855316055,NA,0.5696284018293344,0.0007889643814344702,NA,NA,NA,2,2.0,2,0.5629558632610339,0.0892521523183662
ENSG00000185875.12,THNSL1,0.5684894627350486,NA,0.5697026587134708,0.006026651853828499,NA,NA,NA,2,2.0,2,0.43994265663689625,0.36454616760723096
ENSG00000010626.14,LRRC23,0.5684338969246908,NA,0.569740379163823,0.0839612684087783,NA,NA,NA,2,2.0,2,0.2905139081591077,0.255581841381567
ENSG00000138614.14,INTS14,0.5683323740959167,NA,0.5698093002822839,3.1220325389164723e-06,NA,NA,NA,1,1.0,1,0.5698093002822839,0.0058431991056052
ENSG00000100003.17,SEC14L2,0.5681846141815186,NA,0.5699096176206626,0.0007067666973099229,NA,NA,NA,1,1.0,1,0.5699096176206626,0.0418149257242412
ENSG00000257086.1,RP11-783K16.13,0.5680625438690186,NA,0.569992500097037,0.11070876094186116,NA,NA,NA,1,1.0,1,0.569992500097037,0.808876580221595
ENSG00000275358.1,RP5-1025A1.3,0.5680513818600884,NA,0.5700000790892943,0.11081797662844371,NA,NA,NA,2,2.0,2,0.11304234600983169,0.66094691067539
ENSG00000198108.3,CHSY3,0.5677614808082582,NA,0.5701969384269754,1.4500145779345945e-05,NA,NA,NA,1,1.0,1,0.5701969384269755,0.00926495525529511
ENSG00000268945.1,CTD-2192J16.26,-0.5677255392074585,NA,0.5702213470804982,0.0003998903377754472,NA,NA,NA,1,1.0,1,0.5702213470804982,0.0910060139592947
ENSG00000109956.12,B3GAT1,0.5676541993368145,NA,0.5702697968761237,0.006138123377677366,NA,NA,NA,2,2.0,2,0.47580223628189167,0.0923441080464831
ENSG00000198515.13,CNGA1,-0.5676436233562534,NA,0.5702769796198824,0.3389965224887485,NA,NA,NA,3,3.0,3,0.00937928329504964,0.6416132222922359
ENSG00000115392.11,FANCL,-0.5674989442041889,NA,0.570375243706133,0.003124346549105753,NA,NA,NA,2,2.0,2,0.40036635529655684,0.11838743467384501
ENSG00000143740.14,SNAP47,0.5674201250076294,NA,0.5704287800133783,0.008941100466204957,NA,NA,NA,1,1.0,1,0.5704287800133783,0.13851229541826598
ENSG00000170745.11,KCNS3,-0.5673465800431099,NA,0.57047873606714,0.007293222182293155,NA,NA,NA,2,2.0,2,0.19020674366536616,0.147760492992898
ENSG00000163618.17,CADPS,0.5672999024391174,NA,0.5705104433150363,8.586654718583382e-06,NA,NA,NA,1,1.0,1,0.5705104433150363,0.0116525238710636
ENSG00000115541.10,HSPE1,-0.567228596908037,NA,0.5705588814871012,1.3775350888872189e-05,NA,NA,NA,2,2.0,2,0.16824494936521772,0.00655834783733012
ENSG00000136940.13,PDCL,-0.5670763850212097,NA,0.570662286269777,0.0001467956368066793,NA,NA,NA,1,1.0,1,0.570662286269777,0.0247465124573056
ENSG00000143107.8,FNDC7,-0.5668542981147767,NA,0.5708131764927702,0.015389743570318639,NA,NA,NA,1,1.0,1,0.5708131764927704,0.201055380048179
ENSG00000109832.13,DDX25,0.5666444897651672,NA,0.5709557418727642,0.05469264805529343,NA,NA,NA,1,1.0,1,0.5709557418727642,0.3841583841374289
ENSG00000160678.11,S100A1,0.5665658712387085,NA,0.5710091677547076,0.004495886642590751,NA,NA,NA,1,1.0,1,0.5710091677547076,0.0940841560100463
ENSG00000175711.8,B3GNTL1,-0.5662039552944795,NA,0.5712551414733065,0.18988780955385648,NA,NA,NA,3,3.0,3,0.17765637289698766,0.514336874126042
ENSG00000180113.15,TDRD6,-0.5661001178021979,NA,0.571325723228469,0.7152699598631339,NA,NA,NA,2,2.0,2,0.5073372425106132,0.7412524013093521
ENSG00000198171.12,DDRGK1,0.5660996437072754,NA,0.57132604549588,0.00011766889916963834,NA,NA,NA,1,1.0,1,0.57132604549588,0.0431358983113914
ENSG00000047457.13,CP,-0.565945548891988,NA,0.5714307964799858,0.01304228727267922,NA,NA,NA,2,2.0,2,0.4970744792768629,0.2639850001973
ENSG00000151474.21,FRMD4A,-0.5659374594688416,NA,0.5714362957820036,4.785274040747172e-07,NA,NA,NA,1,1.0,1,0.5714362957820036,0.000998476718740127
ENSG00000163913.11,IFT122,-0.5658985376358031,NA,0.5714627557357486,0.07779412636791572,NA,NA,NA,1,1.0,1,0.5714627557357485,0.46509556613163
ENSG00000011638.10,TMEM159,0.5655680298805237,NA,0.5716874659632474,0.04253540920178894,NA,NA,NA,1,1.0,1,0.5716874659632474,0.297070561384696
ENSG00000225056.1,RP11-218C14.5,-0.5655109286308289,NA,0.571726293014404,0.08376256151415279,NA,NA,NA,1,1.0,1,0.571726293014404,0.482607170426298
ENSG00000140795.12,MYLK3,-0.5654494166374207,NA,0.5717681206351621,7.531562948464004e-06,NA,NA,NA,1,1.0,1,0.5717681206351621,0.0174328108305854
ENSG00000163013.11,FBXO41,-0.5654386281967164,NA,0.5717754568310134,5.817499490257615e-05,NA,NA,NA,1,1.0,1,0.5717754568310135,0.0421408940708577
ENSG00000167272.10,POP5,-0.564861238002777,NA,0.5721681504445177,0.01919515239152229,NA,NA,NA,1,1.0,1,0.5721681504445177,0.193402969366495
ENSG00000127472.10,PLA2G5,0.5648066401481627,NA,0.5722052900727921,0.03864402457471505,NA,NA,NA,1,2.0,2,0.572205290072792,0.37838686666551596
ENSG00000123124.13,WWP1,0.5645990371704102,NA,0.5723465203165479,3.500613214426491e-06,NA,NA,NA,1,1.0,1,0.5723465203165479,0.0103373121934443
ENSG00000147912.12,FBXO10,-0.5644535422325134,NA,0.572445508944641,0.0018810073608352908,NA,NA,NA,1,1.0,1,0.572445508944641,0.0747272777386845
ENSG00000158435.7,CNOT11,-0.5641853213310243,NA,0.572628016456866,0.00039356762245875196,NA,NA,NA,1,1.0,1,0.5726280164568661,0.0462106449568534
ENSG00000182782.7,HCAR2,0.564075231552124,NA,0.5727029336466517,0.0029897276236525213,NA,NA,NA,1,1.0,1,0.5727029336466517,0.11181239511258399
ENSG00000065911.11,MTHFD2,0.5639929771423341,NA,0.5727589116275074,2.4590444748653955e-05,NA,NA,NA,1,1.0,1,0.5727589116275074,0.0148776856045926
ENSG00000187257.15,RSBN1L,0.5638896226882935,NA,0.5728292528589602,0.0003095523323527518,NA,NA,NA,1,1.0,1,0.5728292528589602,0.0451319727347721
ENSG00000271327.1,RP11-1109F11.3,-0.5636988878250122,NA,0.5729590744301682,6.029608890931788e-06,NA,NA,NA,1,1.0,1,0.5729590744301682,0.0065524784360113395
ENSG00000272823.1,RP11-295M18.6,0.5633834544922346,NA,0.5731738012622446,0.5511100261073711,NA,NA,NA,2,2.0,2,0.42799883395058624,0.630800213877582
ENSG00000272715.1,RP4-753F5.1,0.5632737874984741,NA,0.5732484644764733,4.010184394062681e-05,NA,NA,NA,1,1.0,1,0.5732484644764733,0.0159624856110911
ENSG00000149506.11,ZP1,0.5632671713829042,NA,0.5732529689916064,0.0002998420902314778,NA,NA,NA,1,1.0,1,0.5732529689916065,0.0788035778412112
ENSG00000120802.13,TMPO,-0.5632122738283017,NA,0.5732903460819649,5.987362021875676e-05,NA,NA,NA,2,2.0,2,0.04791147702562036,0.0723782750645989
ENSG00000107560.10,RAB11FIP2,-0.5631698555310394,NA,0.5733192274409156,0.00040826206453454405,NA,NA,NA,2,2.0,2,0.3595606708306526,0.0994403193048892
ENSG00000100441.9,KHNYN,0.5631496906280519,NA,0.5733329573664983,0.01676704659562586,NA,NA,NA,1,1.0,1,0.5733329573664985,0.19270728865375197
ENSG00000115593.14,SMYD1,-0.563111050618278,NA,0.5733592671009631,0.00027998524186016575,NA,NA,NA,2,2.0,2,0.5244082487857085,0.0855778362075546
ENSG00000172113.8,NME6,0.5630112697735818,NA,0.5734272098850154,0.03583527203275965,NA,NA,NA,2,2.0,2,0.5854602270045173,0.283437562578083
ENSG00000126368.5,NR1D1,-0.5630068182945251,NA,0.5734302410755824,0.00014410240928181776,NA,NA,NA,1,1.0,1,0.5734302410755824,0.0216025723616865
ENSG00000106546.12,AHR,-0.5628454685211182,NA,0.5735401157331337,0.0004993284493971788,NA,NA,NA,1,1.0,1,0.5735401157331337,0.0385258913303987
ENSG00000134684.10,YARS,0.5624600648880005,NA,0.5738026051482877,0.0015641023897021383,NA,NA,NA,1,1.0,1,0.5738026051482877,0.0796265927402371
ENSG00000155367.15,PPM1J,-0.5622828006744385,NA,0.5739233547729091,0.00027282832455650046,NA,NA,NA,1,1.0,1,0.5739233547729091,0.0375158811996079
ENSG00000245954.6,RP11-18H21.1,0.562094687631259,NA,0.5740515076149415,0.039887457528355104,NA,NA,NA,2,2.0,2,0.581555472414533,0.282900981856759
ENSG00000149798.4,CDC42EP2,-0.562080979347229,NA,0.5740608469737973,7.506399601247007e-05,NA,NA,NA,1,1.0,1,0.5740608469737973,0.0286515296195202
ENSG00000268471.6,DKFZP434I0714,0.5620638728141785,NA,0.5740725016370783,1.2320882230052072e-05,NA,NA,NA,1,1.0,1,0.5740725016370783,0.0174219980058682
ENSG00000109670.13,FBXW7,0.5620638728141785,NA,0.5740725016370783,4.0971747763913565e-05,NA,NA,NA,1,1.0,1,0.5740725016370783,0.0317701526621603
ENSG00000248927.1,CTD-2334D19.1,0.5620487928390502,NA,0.5740827757014753,0.0012013376981664056,NA,NA,NA,1,1.0,1,0.5740827757014753,0.0600762316285442
ENSG00000072415.8,MPP5,-0.5618997812271118,NA,0.5741843027582797,0.00016185487143214868,NA,NA,NA,1,2.0,2,0.5741843027582797,0.0309542317354423
ENSG00000137198.9,GMPR,0.5618070409790341,NA,0.574247494370434,0.0017414723558686835,NA,NA,NA,2,2.0,2,0.1049266435031223,0.12173889393348401
ENSG00000120658.13,ENOX1,0.5616482496261598,NA,0.5743556997157404,1.8237801713666284e-05,NA,NA,NA,1,2.0,2,0.5743556997157405,0.0211964583132026
ENSG00000204308.7,RNF5,0.5613477230072021,NA,0.5745605142754014,0.009150766556659385,NA,NA,NA,1,2.0,2,0.5745605142754014,0.171672202034914
ENSG00000184601.10,C14orf180,-0.5613396755577371,NA,0.5745659992391119,0.024253897445438093,NA,NA,NA,2,2.0,2,0.26980962216648274,0.161645547131824
ENSG00000240303.7,ACAD11,-0.5612527728080751,NA,0.5746252318112106,6.821349178546874e-05,NA,NA,NA,1,1.0,1,0.5746252318112106,0.0456321266417773
ENSG00000065802.11,ASB1,-0.5611740931874732,NA,0.5746788620228866,0.00017489905449509383,NA,NA,NA,2,2.0,2,0.525581246892229,0.0550203501183032
ENSG00000100418.7,DESI1,0.5610165414271234,NA,0.5747862607908479,0.012238519131052943,NA,NA,NA,2,2.0,2,0.4983099488792456,0.23450354302496101
ENSG00000141665.11,FBXO15,-0.5609939591368808,NA,0.5748016553044052,0.024965208717202113,NA,NA,NA,2,2.0,2,0.3190696425304672,0.24943643042522104
ENSG00000105379.9,ETFB,-0.5609536790040093,NA,0.5748291150517926,0.003448414923347553,NA,NA,NA,3,3.0,3,0.006319082703201711,0.211819883990731
ENSG00000121440.14,PDZRN3,0.5609028339385986,NA,0.5748637780044046,1.0752920767014706e-07,NA,NA,NA,1,1.0,1,0.5748637780044046,0.00208299431777565
ENSG00000120685.19,PROSER1,-0.5608074519422703,NA,0.5749288060888081,0.002568428926314007,NA,NA,NA,2,2.0,2,0.5010686944662675,0.10304896530694801
ENSG00000090674.15,MCOLN1,0.5607516765594482,NA,0.5749668333914155,5.436449514287974e-05,NA,NA,NA,1,1.0,1,0.5749668333914155,0.0335550057108348
ENSG00000273923.1,CTD-2536I1.3,-0.5607469598585751,NA,0.5749700492627291,0.03852990606941929,NA,NA,NA,2,2.0,2,0.3844386252088734,0.43522116541190004
ENSG00000114767.6,RRP9,-0.5606648596793468,NA,0.5750260269566221,0.003006682930798115,NA,NA,NA,2,2.0,2,0.3971172915818997,0.218300498420332
ENSG00000136425.12,CIB2,-0.5605901479721068,NA,0.5750769692684289,0.14173752574186854,NA,NA,NA,1,1.0,1,0.5750769692684288,0.6097021472348559
ENSG00000163623.9,NKX6-1,-0.5605748295783997,NA,0.575087414406287,0.017251806927723157,NA,NA,NA,1,1.0,1,0.575087414406287,0.180348255151776
ENSG00000120798.16,NR2C1,-0.5604626785135361,NA,0.5751638894732833,2.773093226040224e-05,NA,NA,NA,2,2.0,2,0.12448558344792493,0.024345034602233997
ENSG00000276476.2,LINC00540,-0.5602079629898071,NA,0.575337596154889,1.3020343476726088e-05,NA,NA,NA,1,1.0,1,0.575337596154889,0.0129512729387546
ENSG00000170412.16,GPRC5C,-0.5601909160614014,NA,0.575349222422376,0.01334417845859846,NA,NA,NA,1,1.0,1,0.575349222422376,0.328727364937643
ENSG00000049239.12,H6PD,-0.5601813358383312,NA,0.575355756330659,0.02348591475908148,NA,NA,NA,2,2.0,2,0.0866249059623257,0.156807126481743
ENSG00000107566.13,ERLIN1,0.5598905086517335,NA,0.5755541231139909,0.000354970770840768,NA,NA,NA,1,1.0,1,0.5755541231139909,0.0501739376797954
ENSG00000115365.11,LANCL1,0.5597645044326782,NA,0.5756400778316999,0.0015905555326242858,NA,NA,NA,1,1.0,1,0.5756400778316999,0.0552072573570676
ENSG00000188811.13,NHLRC3,0.5595425367355347,NA,0.575791509498249,3.473274476157605e-06,NA,NA,NA,1,1.0,1,0.575791509498249,0.00497313881084671
ENSG00000164251.4,F2RL1,-0.5594409633027205,NA,0.5758608115942311,0.13738350666900948,NA,NA,NA,2,2.0,2,0.45260552983807956,0.36517506175096104
ENSG00000180190.11,TDRP,-0.558997869491577,NA,0.5761631741988927,0.0033845483329275135,NA,NA,NA,1,2.0,2,0.5761631741988927,0.135260912366004
ENSG00000142609.17,CFAP74,0.558646355301074,NA,0.576403097105405,0.017637203595749558,NA,NA,NA,2,2.0,2,0.5763241094555841,0.198292048064527
ENSG00000074319.12,TSG101,-0.5584581296586197,NA,0.5765315882272831,0.0008665341824293085,NA,NA,NA,2,2.0,2,0.39412451314329544,0.0630577624890051
ENSG00000164252.12,AGGF1,0.5581904973326622,NA,0.5767143091079616,0.002642070071619223,NA,NA,NA,2,2.0,2,0.057093764490950855,0.0876924205997938
ENSG00000132819.16,RBM38,-0.5580160617828369,NA,0.5768334163573512,9.341246309328236e-05,NA,NA,NA,1,1.0,1,0.5768334163573512,0.0613941900438271
ENSG00000100109.16,TFIP11,0.5579604506492615,NA,0.5768713909235699,0.0007526735705712727,NA,NA,NA,1,1.0,1,0.5768713909235699,0.0636352220535854
ENSG00000079101.16,CLUL1,-0.5578818732798845,NA,0.5769250502006276,0.1496254103806437,NA,NA,NA,2,2.0,2,0.47297554842660006,0.5793799617661899
ENSG00000121797.9,CCRL2,-0.55777770280838,NA,0.5769961902397968,0.0021817343611895117,NA,NA,NA,1,1.0,1,0.5769961902397966,0.11551263166786502
ENSG00000127993.15,RBM48,-0.557458464691493,NA,0.5772142298954734,0.023557128630286427,NA,NA,NA,2,2.0,2,0.5469992221252185,0.538726503449925
ENSG00000156232.7,WHAMM,-0.5574428439140321,NA,0.5772248998835512,0.007554213322593246,NA,NA,NA,1,1.0,1,0.5772248998835513,0.48020888452172206
ENSG00000115956.9,PLEK,-0.5571470260620117,NA,0.5774269798964988,2.3051439191755687e-05,NA,NA,NA,1,1.0,1,0.5774269798964988,0.00828997180404202
ENSG00000152822.13,GRM1,0.5567866563796997,NA,0.5776732017596915,2.2970976259351807e-05,NA,NA,NA,1,1.0,1,0.5776732017596915,0.007087108150446741
ENSG00000105472.12,CLEC11A,0.5567616820335388,NA,0.5776902672626332,0.0020222970525735243,NA,NA,NA,1,1.0,1,0.5776902672626332,0.204654883296215
ENSG00000129518.8,EAPP,0.5567571520805359,NA,0.5776933627014789,0.00042548524698182347,NA,NA,NA,1,1.0,1,0.5776933627014789,0.0381180069114896
ENSG00000160310.17,PRMT2,-0.5564569144496515,NA,0.5778985405617539,0.019449839639193067,NA,NA,NA,2,2.0,2,0.49608506172205946,0.173526730312152
ENSG00000143374.16,TARS2,0.5564278340715608,NA,0.5779184154739697,0.01467800565429282,NA,NA,NA,2,3.0,3,0.20012834774883492,0.183284262726013
ENSG00000115896.15,PLCL1,-0.5563160751172126,NA,0.5779947998466932,1.307814387167493e-05,NA,NA,NA,2,2.0,2,0.5037030431042939,0.00611176367841405
ENSG00000100284.20,TOM1,0.5563039183616638,NA,0.5780031089630528,0.0033846189571982562,NA,NA,NA,1,1.0,1,0.5780031089630528,0.0910099977625878
ENSG00000157873.17,TNFRSF14,0.5561961531639098,NA,0.5780767687015853,0.0009010330906964495,NA,NA,NA,1,1.0,1,0.5780767687015853,0.0515670913833306
ENSG00000128789.20,PSMG2,-0.5561943650245665,NA,0.5780779909689999,0.007296399640501839,NA,NA,NA,1,1.0,1,0.5780779909689999,0.13771825178144298
ENSG00000172728.15,FUT10,-0.5561589575182815,NA,0.578102193718627,0.06626120775037737,NA,NA,NA,2,2.0,2,0.506261363276528,0.20275469351043302
ENSG00000151746.13,BICD1,0.5561072826385498,NA,0.5781375168631683,0.00036898725116834706,NA,NA,NA,1,1.0,1,0.5781375168631683,0.10613075386057001
ENSG00000260778.5,RP11-304L19.13,0.5560051202774048,NA,0.5782073544753528,0.0551957964122388,NA,NA,NA,1,1.0,1,0.5782073544753528,0.33935945544963003
ENSG00000008438.4,PGLYRP1,-0.5558106899261476,NA,0.5783402769225667,2.7847060944351217e-06,NA,NA,NA,1,1.0,1,0.5783402769225667,0.00264910158882889
ENSG00000163820.14,FYCO1,-0.5555967092514038,NA,0.5784865815666633,0.0043554686572407995,NA,NA,NA,1,1.0,1,0.5784865815666633,0.300342702205997
ENSG00000103021.9,CCDC113,-0.5555179119110107,NA,0.5785404619210819,0.02072849900655079,NA,NA,NA,1,1.0,1,0.5785404619210819,0.342312387964708
ENSG00000120925.15,RNF170,-0.5551938414573669,NA,0.5787620808811564,1.175435789934016e-05,NA,NA,NA,1,1.0,1,0.5787620808811564,0.0104137371880813
ENSG00000117602.11,RCAN3,0.555086612701416,NA,0.5788354191655336,0.00019061478690088514,NA,NA,NA,1,1.0,1,0.5788354191655336,0.042671126767806
ENSG00000115363.13,EVA1A,0.5549180507659912,NA,0.5789507146316448,0.0002429766524222033,NA,NA,NA,1,1.0,1,0.5789507146316448,0.0375637211761439
ENSG00000237612.1,AP002856.7,-0.5549070835113524,NA,0.5789582165491177,1.2109819007655688e-05,NA,NA,NA,1,1.0,1,0.5789582165491176,0.0107553523617551
ENSG00000104885.17,DOT1L,-0.5548617839813232,NA,0.5789892032137163,1.6948338295420504e-09,NA,NA,NA,1,1.0,1,0.5789892032137163,0.000449093782762024
ENSG00000065000.15,AP3D1,0.5548617839813232,NA,0.5789892032137163,0.00033492149670323276,NA,NA,NA,1,1.0,1,0.5789892032137163,0.199638819140178
ENSG00000159086.14,PAXBP1,-0.5546894251485758,NA,0.5791071105701738,0.01583507596761785,NA,NA,NA,2,2.0,2,0.598323350535699,0.262589309994795
ENSG00000232956.8,SNHG15,0.5546251535415649,NA,0.5791510804238797,0.003979143598929384,NA,NA,NA,1,2.0,2,0.5791510804238797,0.313091921977092
ENSG00000186026.6,ZNF284,-0.554437518119812,NA,0.5792794555921723,0.008676525865294594,NA,NA,NA,1,1.0,1,0.5792794555921723,0.223182013250667
ENSG00000122877.15,EGR2,-0.5544242262840271,NA,0.5792885500195268,4.6642174646331426e-05,NA,NA,NA,1,1.0,1,0.5792885500195268,0.010288209519475
ENSG00000196422.10,PPP1R26,-0.5542625188827516,NA,0.5793991974557875,0.0006349981667565285,NA,NA,NA,1,1.0,1,0.5793991974557877,0.0396350606140491
ENSG00000149929.15,HIRIP3,-0.5541545152664185,NA,0.5794731038846277,0.0029443699416213556,NA,NA,NA,1,1.0,1,0.5794731038846277,0.16770731453072302
